timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_clean,acc_y_clean,acc_z_clean,gyro_x_clean,gyro_y_clean,gyro_z_clean,acc_magnitude,gyro_magnitude,longitudinal_acc,lateral_acc,vertical_acc,yaw_rate,acc_mean,acc_std,gyro_mean,gyro_std,ground_truth_lat,ground_truth_lon,ground_truth_speed,ground_truth_heading,gnss_status
334.8,2.1771,-0.8058,9.6093,-0.1181,0.1329,-0.0396,0.9210855126403943,-0.1670069336874987,-0.30429444701985536,-0.10195489442177157,0.17186460017192504,-0.05418288874599824,0.9843195355080778,0.20704595316419847,-0.1670069336874987,0.9210855126403943,-0.30429444701985536,-0.05418288874599824,1.0695109541526482,0.5130596673179039,0.1410992313526757,0.07776063265231058,52.616075300000006,-1.4740649,77.123,346.651,0
334.90000000000003,1.0466,0.5893,9.7446,-0.0959,0.1203,-0.0206,1.6484404816165996,0.45333269346887006,-0.08768334649896214,-0.08358032469592724,0.08323799598487581,0.028971820026013305,1.711886363533913,0.12146440222334498,0.45333269346887006,1.6484404816165996,-0.08768334649896214,0.028971820026013305,1.0488763905957428,0.4763391571126624,0.15387345927063173,0.0647750707654416,52.616094100000005,-1.4740723,77.27,346.426,0
335.0,1.1067,1.0592,9.7572,0.0454,-0.0046,0.0315,0.9586950067886728,0.739257723073098,0.07352173118269412,0.006972877154638722,0.03570647520019152,0.03638440408438145,1.2128493484851508,0.05145287404617091,0.739257723073098,0.9586950067886728,0.07352173118269412,0.03638440408438145,1.026724186789319,0.46275013305554147,0.14949885189974887,0.07191943748341088,52.6161128,-1.4740798999999998,77.26,346.2630000000001,0
335.1,0.1045,-0.0617,9.9972,0.003,0.0635,0.0079,-0.17082764519507426,0.5549841837813689,0.0364635658716509,0.03794525194041632,0.03407174130114298,0.047794802196446336,0.5818239598421868,0.06989326732319152,0.5549841837813689,-0.17082764519507426,0.0364635658716509,0.047794802196446336,1.0325819283718451,0.4553735397680735,0.1363479157925414,0.08057618739782466,52.6161316,-1.4740876,77.49,346.042,0
335.20000000000005,-0.8987,0.818,9.5861,0.043,0.0065,0.0736,-0.19399902979178976,0.2854882460050379,-0.1768851097885856,-0.008316632267972496,-0.0009208906279400254,0.11427736713189225,0.38784984753395063,0.11458329306852111,0.2854882460050379,-0.19399902979178976,-0.1768851097885856,0.11427736713189225,0.975745810980656,0.5241637621021111,0.11288795796508558,0.0603427099504514,52.616150299999994,-1.4740955000000004,77.584,345.7290000000001,0
335.3,1.429,-0.2595,9.416,-0.0607,-0.071,0.1376,0.8307395250394104,-0.1551976887696567,-0.20121264497333677,-0.00801124177131555,-0.03620733487294233,0.11859160620914203,0.8687352931470635,0.1242542560904216,-0.1551976887696567,0.8307395250394104,-0.20121264497333677,0.11859160620914203,0.9526289625084532,0.5262357828869259,0.0963296185503302,0.033382413891687945,52.6161691,-1.4741033,77.544,345.661,0
335.40000000000003,0.7166,-0.5689,10.2531,0.1251,0.0007,-0.0409,0.7926926438892021,-0.1397773457734896,0.01008896995415073,0.09489403792129408,-0.03388653331333501,0.012624147474734426,0.8049851684237859,0.10155070000973704,-0.1397773457734896,0.7926926438892021,0.01008896995415073,0.012624147474734426,0.7712487234864277,0.3116606047224348,0.09234687810760861,0.030715360420683225,52.6161878,-1.4741115,77.764,345.302,0
335.5,-0.2205,0.9075,9.6366,0.1621,-0.0488,-0.0693,-0.13191296104604666,0.19856030009841363,0.43759598306369774,0.14980669441250982,-0.049938869221597466,-0.0287922954805335,0.49831462597498777,0.16051458696633544,0.19856030009841363,-0.13191296104604666,0.43759598306369774,-0.0287922954805335,0.6283417789843951,0.20365366789871928,0.11415922069164153,0.0330505634632192,52.616206600000005,-1.4741197,77.908,345.095,0
335.6,-0.1767,-0.6934,11.1441,0.0435,-0.1041,0.0688,0.1149821831918043,-0.19888870614074983,0.798271282843256,0.05576222360883375,-0.06169115851592471,0.057404331849794654,0.830671211066155,0.10104692937422628,-0.19888870614074983,0.1149821831918043,0.798271282843256,0.057404331849794654,0.6781112292291888,0.21925303104794275,0.12038995310184848,0.02443208139456239,52.6162254,-1.474128,77.922,344.915,0
335.70000000000005,1.1574,-0.2507,9.7454,-0.0268,0.043,0.0596,0.517861536354742,-0.4907410703172221,0.18186310773852893,-0.04625164896468739,-0.035347829555107554,0.12941174185366125,0.7362618820013042,0.14190166671258045,-0.4907410703172221,0.517861536354742,0.18186310773852893,0.12941174185366125,0.7477936361226595,0.14759675306108183,0.12585362783066034,0.02582384663009328,52.6162443,-1.4741365,78.264,344.74300000000005,0
335.8,-1.0933,-0.0032,8.9948,-0.0695,-0.0843,0.1258,-0.6461745083010599,0.20704600133099968,-0.9297553529819491,-0.027385374377160824,0.011968223687944979,0.09174592897772445,1.1510232657265715,0.09649099746612429,0.20704600133099968,-0.6461745083010599,-0.9297553529819491,0.09174592897772445,0.8042512306385611,0.23407752772894666,0.12030097610580089,0.029038468387516957,52.6162631,-1.4741451,78.318,344.4890000000001,0
335.90000000000003,-1.5795,0.7556,8.5342,0.0766,0.1827,-0.0854,-1.7828001398032194,0.5252952034266177,-1.0022081825587987,0.008154623567826346,0.07884100797521912,0.0001600187786515762,2.1115711284285927,0.07926176903205627,0.5252952034266177,-1.7828001398032194,-1.0022081825587987,0.0001600187786515762,1.0655684226395226,0.6298453298762129,0.11584318991026472,0.03393455082916518,52.6162819,-1.4741538999999997,78.271,344.246,0
336.0,-1.2279,0.1153,9.9747,-0.0848,0.0466,-0.0316,-0.8844312089294724,-0.1404781342563076,-0.1719092483590592,-0.04321538380827943,0.14473623347421116,-0.04461859779327741,0.9118692116767393,0.15750227283133575,-0.1404781342563076,-0.8844312089294724,-0.1719092483590592,-0.04461859779327741,1.1482793397798727,0.5600137625131996,0.11524072708326479,0.032955825082611516,52.6163007,-1.4741626000000003,78.17,344.26199999999994,0
336.1,1.0604,-0.9991,9.9472,-0.0493,0.2447,-0.0907,0.8120904792860381,0.03786971127834311,0.3955225471149862,-0.061227247603762455,0.16054577843811427,-0.05013272370752032,0.9040813828719506,0.17898886225060787,0.03786971127834311,0.8120904792860381,0.3955225471149862,-0.05013272370752032,1.1629613741410318,0.5504865041226767,0.1308291136585411,0.041808245273241965,52.6163195,-1.4741714,78.278,344.087,0
336.20000000000005,1.4677,1.9684,10.4915,0.005,0.0859,-0.0847,1.1676970750608169,0.6672017913332956,0.4796793523226719,0.008380347252493092,0.12385620271973492,-0.06133861977376874,1.4278539738042695,0.1384666582538028,0.6672017913332956,1.1676970750608169,0.4796793523226719,-0.06133861977376874,1.3012797925016248,0.501143011863875,0.13014211196678555,0.04160855768648426,52.6163383,-1.4741804,78.365,343.788,0
336.3,-0.2105,-0.9155,10.1577,0.0279,0.1009,-0.0631,0.7091781015259425,-0.2556799484022152,0.5425493468267129,0.0034672187940277066,0.12380483046065684,-0.048865365508445606,0.9287979378966085,0.13314458906704255,-0.2556799484022152,0.7091781015259425,0.5425493468267129,-0.048865365508445606,1.2568347269356324,0.5269881787729325,0.13747283028696922,0.03719209760537021,52.616357,-1.4741895,78.325,343.55,0
336.40000000000003,1.8693,-0.8965,10.3854,-0.0854,0.2347,-0.0696,0.6482313009301297,-0.7785364438728504,0.5132303644078351,-0.08841639143582827,0.1621667635375561,-0.0047204398616712325,1.1356620187775726,0.18476417407946513,-0.7785364438728504,0.6482313009301297,0.5132303644078351,-0.0047204398616712325,1.0616529050054282,0.22610559113548623,0.158573311296451,0.02320991462860695,52.616375700000006,-1.4741988000000004,78.181,343.341,0
336.5,-0.6035,0.3981,9.8748,-0.081,0.0849,0.0024,0.8318807045333374,0.29911759825846407,-0.12737278824084042,-0.036564823601089556,0.1728452247089072,-0.038495215610783375,0.8931520986635142,0.18081576163203283,0.29911759825846407,0.8318807045333374,-0.12737278824084042,-0.038495215610783375,1.0579094824027833,0.22933722673047074,0.16323600905659041,0.02519760043036799,52.6163944,-1.4742082,78.426,342.975,0
336.6,2.1115,0.9585,8.6369,0.1732,0.2602,-0.2387,0.657007812540492,0.31374048951875794,-0.8472486142627361,0.13422247783189736,0.17444242982630265,-0.16564619833614042,1.117104549660791,0.27547141031739514,0.31374048951875794,0.657007812540492,-0.8472486142627361,-0.16564619833614042,1.1005141157605514,0.21280710286686547,0.18253251866994785,0.0570669185385096,52.6164132,-1.4742176,78.48,342.94699999999995,0
336.70000000000005,-0.9441,-1.4578,9.2935,0.1508,0.0861,-0.2007,0.26956091107892316,-0.48388930326210916,-0.6789653242261491,0.11178718563397017,0.159850828629398,-0.1782574001375811,0.8762453161613524,0.26424299988699523,-0.48388930326210916,0.26956091107892316,-0.6789653242261491,-0.1782574001375811,0.9901923842319679,0.12593464743133567,0.20768778699658635,0.060409845698991764,52.6164318,-1.4742271,78.354,342.918,0
336.8,1.0284,0.7633,9.6949,-0.1281,0.167,-0.0369,0.5485067631267692,0.0070761413929444975,-0.12383482459754305,-0.05764751076276454,0.09797768666760934,-0.019040848998885782,0.5623564748057257,0.11526238116782793,0.0070761413929444975,0.5485067631267692,-0.12383482459754305,-0.019040848998885782,0.9169040916137913,0.23230182945574251,0.20411134541674342,0.06618007714312776,52.6164505,-1.4742366,78.268,342.874,0
336.90000000000003,1.092,0.4089,9.7714,-0.0568,-0.0118,0.091,0.8741761348643315,0.7105689456209635,0.003660462460480802,-0.10111738346931146,0.038393342560162726,0.110873494737852,1.1265458447096834,0.15489256221008896,0.7105689456209635,0.8741761348643315,0.003660462460480802,0.110873494737852,0.9150808568002136,0.23018176127363849,0.1981370230428682,0.0696220571822179,52.6164692,-1.4742461,78.343,342.839,0
337.0,-0.0812,0.6311,9.6591,-0.0602,0.0516,0.083,0.4269246019911193,0.6008581821293846,-0.1542121639608822,-0.06618491506944453,0.03774332989879157,0.11081490709945721,0.7530448607689998,0.13448027948387054,0.6008581821293846,0.4269246019911193,-0.1542121639608822,0.11081490709945721,0.8870594092213105,0.241755743906149,0.18886992661323573,0.07535197891832206,52.6164879,-1.4742558,78.592,342.583,0
337.1,0.6551,0.3588,9.7885,-0.0568,0.0784,0.015,0.025761576826622595,0.3965855592747265,-0.10608342816243739,-0.04281746697127714,0.04813391751884885,0.04887592762027061,0.4113361865877309,0.08086449031738026,0.3965855592747265,0.025761576826622595,-0.10608342816243739,0.04887592762027061,0.7459057366066986,0.2772874773121575,0.14994854261323276,0.06946702371439774,52.6165066,-1.4742655000000005,78.638,342.464,0
337.20000000000005,-0.2581,0.5415,9.8792,0.0188,-0.0299,0.0091,0.3590094646219387,0.40131437993699187,0.3915618483509895,0.021120724282328644,0.02548942910284287,0.00995180306554247,0.6657790236380136,0.03456637635700827,0.40131437993699187,0.3590094646219387,0.3915618483509895,0.00995180306554247,0.7038124781020308,0.2683868720576423,0.10401321790723536,0.04744001628950693,52.6165253,-1.4742753,78.71,342.338,0
337.3,1.5771,0.2886,10.7911,0.0736,0.1148,-0.0477,1.1966148028065264,0.59492000443997,0.520800911998846,0.04170960309280938,0.03392560992210254,0.03267482854761489,1.4342420952954162,0.06291488233607678,0.59492000443997,1.1966148028065264,0.520800911998846,0.03267482854761489,0.8781896021999689,0.4029909335620672,0.09354371814088513,0.05004172750830741,52.616544,-1.4742852,78.653,342.292,0
337.40000000000003,1.4561,0.8786,9.3435,-0.063,-0.0005,0.1282,1.5477074058116067,0.5317128817863809,-0.24460407710259424,-0.048716972829403946,0.11567854429438765,0.06798568161525692,1.6546745774311282,0.14274775639715173,0.5317128817863809,1.5477074058116067,-0.24460407710259424,0.06798568161525692,0.9838153487442579,0.5326985245037523,0.0911147569782977,0.0464880506649629,52.6165628,-1.4742951,78.844,342.2,0
337.5,0.6472,-0.3533,9.0201,-0.1096,0.2893,-0.0338,0.7834931013292924,-0.14743435790700263,-0.5813969669919916,-0.103308243562864,0.14840029514414774,0.08714359188050112,0.9867222319120665,0.20072181344524948,-0.14743435790700263,0.7834931013292924,-0.5813969669919916,0.08714359188050112,1.0305508229728715,0.5174222842916709,0.10436306377057347,0.06689563801057877,52.6165815,-1.4743051000000005,79.002,342.0730000000001,0
337.6,0.033,-0.2666,10.0553,-0.0193,-0.0607,0.1541,-0.3376952239634163,-0.2542908512297929,-0.08927970550137966,-0.033549532828180705,0.04743355177155769,0.10296179780509022,0.4320564397405594,0.11822286070769267,-0.2542908512297929,-0.3376952239634163,-0.08927970550137966,0.10296179780509022,1.034694873603437,0.5112695414835855,0.11183473784863596,0.06569034744262031,52.616600299999995,-1.4743152,79.09899999999998,341.807,0
337.70000000000005,-1.4315,0.59,9.7965,0.0601,-0.0256,0.0322,-0.6692196323387394,0.7868672508834922,0.1222939452864927,0.061493382729577224,-0.06908294742935608,0.08805471936148185,1.0401782519714002,0.12770091364936575,0.7868672508834922,-0.6692196323387394,0.1222939452864927,0.08805471936148185,1.1095747192701144,0.4694364661066042,0.13046164530710747,0.04951619540144223,52.616619,-1.4743255,79.05199999999998,341.51,0
337.8,1.0227,1.8136,9.7384,0.0829,-0.0875,0.026,-0.10858853066485573,1.2432468537381047,0.07642017010092636,0.07942219202714788,-0.12050245934609877,0.07454804105618311,1.2503176599248302,0.16243810427411945,1.2432468537381047,-0.10858853066485573,0.07642017010092636,0.07454804105618311,1.0727898321959972,0.44416112322735257,0.150366289694716,0.032735183012142705,52.6166377,-1.474336,79.196,341.30300000000005,0
337.90000000000003,-0.7752,-0.1128,10.3746,0.0438,-0.2087,0.1197,0.5721436178924119,0.5045377153668046,0.22358369999934521,0.025248549314221803,-0.10223460166983343,0.08260262109121799,0.7949190503617145,0.1338379469067033,0.5045377153668046,0.5721436178924119,0.22358369999934521,0.08260262109121799,0.9008387267821144,0.30818128388210997,0.14858432779662628,0.03348744522964778,52.6166564,-1.4743467,79.157,340.7680000000001,0
338.0,1.9384,0.3845,9.797,-0.0498,0.099,-0.024,0.3470653065954436,0.041749850790052605,0.4628076238829462,-0.013831299197585654,-0.06393380126091196,0.08054400804628435,0.5799898911251467,0.10376017065002756,0.041749850790052605,0.3470653065954436,0.4628076238829462,0.08054400804628435,0.8194922586247303,0.3325599849732114,0.12919199923758193,0.021772755748110655,52.616675,-1.4743577,79.344,340.3640000000001,0
338.1,-2.221,-0.0193,10.6351,0.0481,-0.2149,0.122,-0.8901756123262609,0.12956506859605874,0.38151660447325675,-0.002400434813069292,-0.04525160664430769,0.07184727762585753,0.9771154728431733,0.08494410687875878,0.12956506859605874,-0.8901756123262609,0.38151660447325675,0.07184727762585753,0.9285040652452532,0.2538233974707016,0.12253624847179515,0.029632205698767462,52.616693700000006,-1.4743688,79.348,340.092,0
338.20000000000005,-0.7783,0.2316,9.6675,0.0015,0.1412,-0.0569,-1.6620959281856074,0.07247666839943906,-0.05692041483288314,0.03672048858424598,0.005812208407434155,0.029940599278258043,1.6646488144885712,0.0477348461145358,0.07247666839943906,-1.6620959281856074,-0.05692041483288314,0.029940599278258043,1.0533981777486874,0.4210553822188157,0.10654303496482916,0.04416427316031428,52.6167123,-1.4743801,79.596,339.824,0
338.3,-1.2456,-0.2837,9.2869,0.0829,0.0175,-0.0377,-0.8654810742110876,-0.03880584180482839,0.032236585644480474,0.0761016127850506,0.08586524026093091,-0.06251684862490936,0.866950160407029,0.1306623561533428,-0.03880584180482839,-0.8654810742110876,0.032236585644480474,-0.06251684862490936,0.9767246778451272,0.4110176371989846,0.10018788534067383,0.0355579644485336,52.6167308,-1.4743915999999997,79.499,339.316,0
338.40000000000003,-0.0424,0.2166,10.5505,0.0733,0.1239,-0.1228,0.4188868285649577,-0.08305132796963423,-0.16677036893281427,0.027319057550156355,0.14427031922461125,-0.08237559742611641,0.4584496201075043,0.16836268875825663,-0.08305132796963423,0.4188868285649577,-0.16677036893281427,-0.08237559742611641,0.9094307917942851,0.47134260526280874,0.10709283371098448,0.0456469083305155,52.6167494,-1.4744034000000004,79.7,338.921,0
338.5,1.0294,-0.3491,7.9944,-0.1282,0.1845,-0.0125,-0.5973123771122858,-0.07456536884142131,-1.385605034324199,-0.07346276443939309,0.06652539392253777,0.0851142633787394,1.5107095621682387,0.1306401302285481,-0.07456536884142131,-0.5973123771122858,-1.385605034324199,0.0851142633787394,1.0955747260029036,0.49203974371973436,0.11246882562668861,0.04672639255644921,52.6167679,-1.4744153000000004,79.607,338.655,0
338.6,-4.4058,0.4557,7.9674,-0.047,-0.2742,0.3365,-2.659082675784672,0.28804872103803086,-1.2393806227609085,-0.07502816613198657,-0.11853580679337047,0.2156712003650049,2.9478393902017515,0.2572820045634096,0.28804872103803086,-2.659082675784672,-1.2393806227609085,0.2156712003650049,1.4897195094746192,0.9498044111144399,0.14693640516361875,0.07583963261595279,52.616786300000015,-1.4744274,79.499,338.395,0
338.70000000000005,-0.645,0.4797,11.081,0.0198,-0.0638,-0.0344,-1.2783324794708228,0.6801483488102433,0.11503362943044404,-0.0017441517201541232,-0.19623849097226626,0.12147050930402103,1.45257304131643,0.23079790301229647,0.6801483488102433,-1.2783324794708228,0.11503362943044404,0.12147050930402103,1.4473043548401907,0.9447616166420559,0.18354901654317088,0.058086109451389895,52.6168048,-1.4744397,79.79,337.985,0
338.8,2.2415,0.922,9.1951,0.0475,-0.228,0.0423,1.792619411332094,0.44371820550316926,0.2615495156173591,0.0922839140476437,-0.1433574830127357,0.008466533498637983,1.8651483450115303,0.1707025802885922,0.44371820550316926,1.792619411332094,0.2615495156173591,0.008466533498637983,1.6469439917610909,0.8956562866268836,0.19155706137022077,0.051340463117041386,52.616823200000006,-1.4744521000000004,79.837,337.646,0
338.90000000000003,1.4491,-0.2769,9.9445,0.1922,-0.0669,-0.0188,2.127994362779598,0.35747571468451117,-0.09311299036624616,0.15441629866908463,-0.08905890820683303,-0.0036669882049885916,2.1598191877066686,0.17829562313233768,0.35747571468451117,2.127994362779598,-0.09311299036624616,-0.0036669882049885916,1.987217905280924,0.6083566283748507,0.19354364824503698,0.050402199353073246,52.6168416,-1.4744646999999995,79.78699999999998,337.422,0
339.0,1.8092,1.5048,9.789,0.077,-0.059,-0.0244,0.7090106286253202,0.9794409897773511,-0.28154528835167736,0.05125782694401495,-0.12936494318406633,0.060803164974461935,1.2414783418782376,0.15185413467848324,0.9794409897773511,0.7090106286253202,-0.28154528835167736,0.060803164974461935,1.933371661222924,0.6698808391278877,0.19778644913502402,0.04430768264114169,52.61686,-1.4744776000000004,80.165,336.961,0
339.1,-1.3533,1.0642,8.7309,-0.1472,-0.3198,0.2221,0.44648260541077706,1.0895161734830696,-0.6747337531775525,-0.09204169437783366,-0.1782454842994925,0.17575074833308227,1.3570769495104735,0.26670480257532214,1.0895161734830696,0.44648260541077706,-0.6747337531775525,0.17575074833308227,1.6152191730846681,0.3846515135769669,0.1996710087374065,0.04755245384001652,52.6168784,-1.4744908,80.186,336.49300000000005,0
339.20000000000005,2.8569,0.0739,9.4679,-0.0509,0.0349,0.1226,0.5153693555940942,0.3801859055259706,-0.5967137201263861,-0.07625130018068478,-0.12735364600868268,0.2058006028030486,0.8753365976772279,0.2537461330642261,0.3801859055259706,0.5153693555940942,-0.5967137201263861,0.2058006028030486,1.4997718843568277,0.5114096270181907,0.20426065474779245,0.052189210417684,52.6168966,-1.4745041,80.122,336.185,0
339.3,-2.1085,0.3869,9.5186,0.002,-0.2063,0.1508,-0.3052904860002275,-0.1260706183802471,-0.15448334422583418,-0.03806887392009281,-0.06437207277087967,0.11713063513694705,0.36463843092059095,0.13896973987867992,-0.1260706183802471,-0.3052904860002275,-0.15448334422583418,0.11713063513694705,1.1996699015386398,0.6616043426928273,0.19791408666580998,0.05880097640988933,52.6169149,-1.4745178,80.28699999999998,335.607,0
339.40000000000003,0.3377,-0.7252,9.6277,-0.1015,0.1218,-0.0343,-0.2827248525237131,-0.011607594755046042,-0.27494540714777704,-0.04747726091627777,-0.0044528891773897164,0.05636739364176367,0.3945415762656828,0.07383225306127378,-0.011607594755046042,-0.2827248525237131,-0.27494540714777704,0.05636739364176367,0.8466143792504427,0.4620565940490813,0.1770214126515972,0.08163810000384963,52.6169331,-1.4745316,80.471,335.244,0
339.5,1.3198,1.1205,8.9563,0.0368,-0.0061,0.066,0.6397173894572523,0.27199559139089813,-0.9076575594999245,0.010853530105785578,0.1166738581291686,0.055981823649451305,1.1432682036282849,0.12986359330320726,0.27199559139089813,0.6397173894572523,-0.9076575594999245,0.055981823649451305,0.8269723516004521,0.44275898655527335,0.172623304376542,0.08389408315262473,52.61695130000001,-1.4745456,80.417,335.027,0
339.6,-0.2467,-0.514,8.651,0.0509,0.3208,-0.0609,1.4243099605143694,0.19315286975483167,-0.9254656758769944,0.03252225206977992,0.20880601671157142,-0.05217420916435717,1.7095185322018107,0.21766900926996807,0.19315286975483167,1.4243099605143694,-0.9254656758769944,-0.05217420916435717,0.8974606681387197,0.5606192877141567,0.16281614571547118,0.07219721977520932,52.6169694,-1.4745597,80.485,334.64,0
339.70000000000005,3.5347,0.1178,9.8265,-0.075,0.1189,-0.2382,1.4964115212216687,-0.4069526124739773,-0.064641573481875,-0.0711055401259706,0.1782807112425604,-0.2019886730392138,1.552107084793622,0.2786385362326999,-0.4069526124739773,1.4964115212216687,-0.064641573481875,-0.2019886730392138,1.0328147655619984,0.6311982139010445,0.16779462634916595,0.08042448534473169,52.6169875,-1.4745741,80.438,334.285,0
339.8,-1.6543,-1.3076,10.3682,-0.1536,0.1316,-0.1847,0.19282473079173743,-1.2211301070932687,0.3017208385968128,-0.12695187652511727,0.12989855550577867,-0.09261990982351981,1.2725468870332788,0.20388443141018256,-1.2211301070932687,0.19282473079173743,0.3017208385968128,-0.09261990982351981,1.2143964567845358,0.509852200123128,0.1807775646554665,0.0798454881095977,52.61700550000001,-1.4745886999999995,80.604,333.8040000000001,0
339.90000000000003,0.5033,-1.8103,9.5868,-0.0319,0.1805,0.1859,-0.7063319081286115,-1.300321248851129,0.10281610791670316,-0.07560874369178824,0.1463768812029456,0.11060121289026244,1.4833446216916364,0.1984326126576701,-1.300321248851129,-0.7063319081286115,0.10281610791670316,0.11060121289026244,1.4321570658697267,0.22520531733959778,0.20569763657474574,0.05308144452516009,52.61702350000001,-1.4746035,80.622,333.475,0
340.0,-1.0407,0.4558,10.0009,-0.041,0.1078,0.0124,-0.05406307051594979,-0.5491940733736679,0.288769822123423,-0.022269310216878245,0.15600278942372825,0.06284041917651978,0.6228362192354966,0.16965173376007794,-0.5491940733736679,-0.05406307051594979,0.288769822123423,0.06284041917651978,1.328070668991169,0.42433574791251955,0.21365526466611984,0.04031886896393048,52.6170415,-1.4746184999999998,80.939,333.357,0
340.1,1.2289,-1.3739,10.8456,0.0382,0.1624,-0.1342,0.3188596114183972,-0.047341558055858504,0.27782635412749457,0.039155120304852006,0.10167987533467288,-0.035379249926310356,0.4255586422114155,0.11455833369733684,-0.047341558055858504,0.3188596114183972,0.27782635412749457,-0.035379249926310356,1.07127869099309,0.514674215921884,0.19303312955159363,0.059540268046928274,52.6170595,-1.4746335,80.975,333.165,0
340.20000000000005,-0.5128,0.7523,8.9106,0.1357,-0.0454,0.0529,-0.0213998871299523,-0.8142127553482947,0.32017646461633315,0.12104820162608326,0.00776226829957367,-0.020367393635666767,0.8751647471392177,0.1229949212348773,-0.8142127553482947,-0.0213998871299523,0.32017646461633315,-0.020367393635666767,0.9358902234622091,0.44021947455972127,0.16190440655202912,0.04156997735644153,52.6170774,-1.4746488999999998,81.036,332.5630000000001,0
340.3,0.2871,-3.3208,11.8052,0.1378,-0.0011,-0.1221,0.6255452557764377,-2.14542995329063,0.9279529684966238,0.1409967028293441,-0.04095706807525582,-0.05276575968302895,2.4197671919510646,0.15601851501983563,-2.14542995329063,0.6255452557764377,0.9279529684966238,-0.05276575968302895,1.1653342844457664,0.8063037588291833,0.1523312232739597,0.034374205850172916,52.617095299999995,-1.4746643,81.126,332.385,0
340.40000000000003,2.2895,-1.1481,10.0092,0.084,-0.0225,-0.1168,1.4962626253628257,-1.4667605555693424,0.6781593947332493,0.0753258874083042,0.0061516230485651,-0.05996829195186473,2.2022916555480814,0.09647812093736198,-1.4667605555693424,1.4962626253628257,0.6781593947332493,-0.05996829195186473,1.3091236912170552,0.9315680401074133,0.1319403249298981,0.03017296543449487,52.6171132,-1.4746801,81.259,331.987,0
340.5,-0.0981,0.5804,9.4355,-0.0139,0.0753,0.0689,0.49692086174258027,0.5284061528995726,-0.3664717839725417,-0.010460441762319389,0.0684762542641815,0.026302628153294462,0.812677656703525,0.07409619752515097,0.5284061528995726,0.49692086174258027,-0.3664717839725417,0.026302628153294462,1.3470919787106612,0.8999355907657577,0.1128292176829127,0.03057471173484549,52.617131,-1.474696,81.41,331.629,0
340.6,-0.3149,0.8316,9.2161,-0.0537,0.0881,-0.0414,-0.777259433700398,0.530613487752107,-0.7763261666951948,-0.0567789018415828,0.04064915538046066,0.05134172535717668,1.2199857448988387,0.08667277709946006,0.530613487752107,-0.777259433700398,-0.7763261666951948,0.05134172535717668,1.5059773992481458,0.755024120509599,0.10725210636333735,0.03265310352449385,52.6171488,-1.474712,81.515,331.421,0
340.70000000000005,-0.6882,-1.3395,9.2229,-0.0395,-0.0938,0.0389,0.06554975784872505,-0.800554100691492,-0.35541669810051635,-0.04874662336083778,-0.003683945174093904,-0.005278861853912504,0.8783533845649276,0.049169819234992085,-0.800554100691492,0.06554975784872505,-0.35541669810051635,-0.005278861853912504,1.5066151267332875,0.7543591582379424,0.0924870859633603,0.039688119759086836,52.6171667,-1.4747280999999997,81.76,331.374,0
340.8,2.2242,-0.7169,10.3165,-0.0067,0.1263,-0.1437,1.2652939172223683,-0.9839026687403495,0.4086330941920084,0.005273104297070683,0.02794073678442945,-0.039331256467313204,1.6540901318196788,0.0485328562551404,-0.9839026687403495,1.2652939172223683,0.4086330941920084,-0.039331256467313204,1.3534797147070106,0.5802759837571441,0.07098995421042126,0.02171224230310698,52.6171845,-1.4747443,81.572,331.13199999999995,0
340.90000000000003,0.0777,-0.1951,10.6155,0.0674,0.006,0.006,0.400609970394561,-0.21216162002363842,0.680521474843873,0.05160822676871808,0.08047160117495974,-0.042708231429862235,0.8176859905332033,0.10470473101889849,-0.21216162002363842,0.400609970394561,0.680521474843873,-0.042708231429862235,1.0765585817040348,0.3640218069472932,0.07263527622672857,0.024285746708582467,52.6172023,-1.4747605,81.688,330.952,0
341.0,-1.0443,-0.051,10.0232,0.0294,0.1576,-0.1237,-0.801222608995092,0.2788987820830338,0.39675225091897376,0.020418870767874492,0.11606184696138111,-0.05307246609923252,0.9365652931972089,0.1292438364541087,0.2788987820830338,-0.801222608995092,0.39675225091897376,-0.05307246609923252,1.1013361090027716,0.34530524637099025,0.0836648040125201,0.0351899572209982,52.6172201,-1.474777,81.85300000000002,330.718,0
341.1,-0.1744,0.3784,10.0148,-0.0684,0.1176,-0.046,-0.4431115323119068,-0.2337353107643582,0.2308755501329929,-0.051080348390153754,0.11827751831627223,-0.02689901548410631,0.5516190218032091,0.13161432431437614,-0.2337353107643582,-0.4431115323119068,0.2308755501329929,-0.02689901548410631,0.9676627643836457,0.41100826550019354,0.09265311345550331,0.041350611902168405,52.6172379,-1.4747935,81.925,330.6330000000001,0
341.20000000000005,-0.0428,-1.5568,10.0127,-0.0567,0.0741,0.0143,0.0255220070071544,-1.0142036386350424,-0.08696381738470195,-0.07883054969262501,0.09759374403410924,0.02501215750326901,1.0182451075238972,0.127923424213101,-1.0142036386350424,0.0255220070071544,-0.08696381738470195,0.02501215750326901,0.9956411089754397,0.40816039939017157,0.10840383445112509,0.03518616313266983,52.6172557,-1.4748102,82.03299999999999,330.29,0
